"country","continent","year","homicides","pop_size","infant_mortality","GDP","maternal_death_risk","urban_pop_percent","access_sanitation_percent","GDP_per_capita"
"El Salvador","Americas",2013,41.3,6089644,15.4,19453273048.6256,0.116661821793946,65.775,73.4,3194.48444746944
"El Salvador","Americas",2014,64.2,6107706,14.9,19833118926.6918,0.113748607652352,66.255,74.2,3247.22881662801
"El Salvador","Americas",2015,108.6,NA,14.4,NA,0.111753120017658,NA,75,NA
"Estonia","Europe",1995,17.0749144519022,1433076,12.8,7397616120.92594,0.0597096845391624,70.3,96.9,5162.05429504502
"Estonia","Europe",1996,15.0733204341398,1417786,12,7791453681.10626,0.0446962976787375,70.111,96.9,5495.50755974897
"Estonia","Europe",1997,12.6853992479981,1409718,11.1,8710737574.3835,0.0377150967529022,69.923,96.9,6179.06387971459
"Estonia","Europe",1998,14.0965208923385,1406388,10.3,9069381065.48574,0.0372277865136036,69.733,96.9,6448.70481366859
"Estonia","Europe",1999,11.3771248773517,1403821,9.6,8991706624.92719,0.0325873960475587,69.543,96.9,6405.16606100578
"Estonia","Europe",2000,10.2,1399145,8.8,9941956859.66896,0.0324282810932842,69.368,97,7105.73733220571
"Estonia","Europe",2001,9.8,1391754,8.2,10571154552.4524,0.0310155951920182,69.242,97,7595.56254370557
"Estonia","Europe",2002,10.3,1382735,7.5,11213499632.662,0.0291358161879002,69.116,97,8109.65198151634
"Estonia","Europe",2003,10.7,1372890,6.9,12045111077.1019,0.0265270377545261,68.989,97,8773.54418569725
"Estonia","Europe",2004,6.7,1363549,6.3,12803320276.5747,0.0240896813198767,68.862,97,9389.70310313359
"Estonia","Europe",2005,8.3,1355662,5.8,14003466534.6165,0.0225232708242993,68.735,97.1,10329.6150033095
"Estonia","Europe",2006,6.7,1349369,5.3,15441886418.6011,0.0197669523877419,68.607,97.1,11443.783293229
"Estonia","Europe",2007,6.9,1344233,4.8,16638353511.9848,0.0203000385003262,68.479,97.1,12377.5814996245
"Estonia","Europe",2008,6.3,1339941,4.4,15736645306.7487,0.0180704640770017,68.351,97.1,11744.2822532848
"Estonia","Europe",2009,5.2,1336013,4,13419517998.8844,0.0172633198047705,68.223,97.1,10044.4516624347
"Estonia","Europe",2010,5.3,1332089,3.6,13750012792.8167,0.0136689150712805,68.094,97.2,10322.1427343193
"Estonia","Europe",2011,4.9,1328068,3.2,14792695418.4435,0.0166467774491826,67.965,97.2,11138.5075300689
"Estonia","Europe",2012,4.8,1324040,2.9,15559337278.6338,0.0152228668727561,67.835,97.2,11751.4102886875
"Estonia","Europe",2013,3.9,1320050,2.7,15803277675.7468,0.0153402381021763,67.721,97.2,11971.7265828922
"Estonia","Europe",2014,3.1,1316203,2.5,16262598817.6871,0.0155261072331526,67.622,97.2,12355.6919545747
"Estonia","Europe",2015,3.2,NA,2.3,NA,0.0158012739204395,NA,97.2,NA
"Finland","Europe",1995,2.8583723488107,5108176,4.3,140424929301.106,0.0083970664811385,80.963,97.3,27490.2292523018
"Finland","Europe",1996,2.98526275287663,5126021,4,145562843043.363,0.0079465956770648,81.223,97.3,28396.8487533241
"Finland","Europe",1997,2.70467112269342,5140755,3.9,154663152278.541,0.0081561572993445,81.466,97.4,30085.6882458979
"Finland","Europe",1998,2.1937385653804,5153229,3.8,163059060936.43,0.0075440374991884,81.707,97.4,31642.1142814398
"Finland","Europe",1999,2.77024677474504,5164780,3.6,170305624548.986,0.0073857634282527,81.946,97.4,32974.4199266931
"Finland","Europe",2000,2.9,5176482,3.5,179902086694.823,0.0077167141989035,82.183,97.4,34753.7355862192
"Finland","Europe",2001,3,5188446,3.4,184544985491.812,0.0072319746065015,82.368,97.4,35568.4506481925
"Finland","Europe",2002,2.5,5200632,3.4,187645941183.429,0.0071720083812766,82.503,97.5,36081.3726453687
"Finland","Europe",2003,2,5213800,3.3,191387571390.415,0.0066999295956267,82.638,97.5,36707.8851107474
"Finland","Europe",2004,2.8,5228842,3.2,198901556869.955,0.007390849642025,82.772,97.5,38039.312886095
"Finland","Europe",2005,2.3,5246368,3.1,204430930706.86,0.0069178541928683,82.905,97.5,38966.1820724089
"Finland","Europe",2006,2.3,5266600,2.9,212721008583.347,0.0063074640577442,83.037,97.5,40390.5761940051
"Finland","Europe",2007,2.4,5289333,2.9,223750169156.98,0.0064259400180577,83.168,97.5,42302.1521157734
"Finland","Europe",2008,2.5,5314170,2.7,225362666116.621,0.0059571196269875,83.299,97.5,42407.8766988299
"Finland","Europe",2009,2.2,5340485,2.6,206727344866.743,0.00604886964922,83.429,97.6,38709.4701823417
"Finland","Europe",2010,2.2,5367693,2.5,212913324734.497,0.0056357943942128,83.558,97.6,39665.7045651637
"Finland","Europe",2011,2,5395816,2.4,218386938267.222,0.004939490526494,83.688,97.6,40473.3849833319
"Finland","Europe",2012,1.6,5424644,2.2,215272326990.909,0.0050059454399166,83.819,97.6,39684.1390865297
"Finland","Europe",2013,1.7,5453061,2.1,212858702395.709,0.0047561577039302,83.952,97.6,39034.7187379178
"Finland","Europe",2014,1.6,5479660,2,211997262594.405,0.0046707215928861,84.086,97.6,38688.0322126564
"Finland","Europe",2015,1.6,NA,1.9,NA,0.0046083469513056,NA,97.6,NA
"Georgia","Europe",1995,7.71314365049478,5067143,38.1,3388115952.04182,0.0668569230858713,53.841,97.8,668.64423444174
"Georgia","Europe",1996,5.40828982664628,4989723,37.1,3770501532.88636,0.0659154136317547,53.6,97.7,755.65347673335
"Georgia","Europe",1997,5.78730849339303,4921287,35.9,4167120262.65063,0.0645899687366947,53.36,97.6,846.754164642426
"Georgia","Europe",1998,4.99620247490899,4859954,34.5,4296508206.02253,0.0626816347623763,53.12,96.9,884.063554104119
"Georgia","Europe",1999,5.07789575329751,4801695,32.9,4419784945.59508,0.0604714821492618,52.879,96.3,920.463491661815
"Georgia","Europe",2000,5,4743591,31.2,4501035788.84317,0.0586476974533559,52.638,95.7,948.866752813042
"Georgia","Europe",2001,5.6,4685769,29.3,4717330891.74435,0.0571832119560155,52.398,95,1006.73569092807
"Georgia","Europe",2002,6.3,4629853,27.4,4975550008.29096,0.0572530392738111,52.293,94.4,1074.66695125978
"Georgia","Europe",2003,6.6,4575993,25.5,5525751353.91328,0.0579778334112988,52.352,93.7,1207.55240532782
"Georgia","Europe",2004,6.6,4524444,23.6,5849413062.68688,0.0593277726035315,52.411,93.1,1292.8468255297
"Georgia","Europe",2005,9,4475273,21.9,6410935461.67956,0.060361295914605,52.47,92.5,1432.5238843931
"Georgia","Europe",2006,7.3,4429186,20.2,7012504445.14301,0.0626484960469972,52.525,91.8,1583.24903156991
"Georgia","Europe",2007,7.5,4385885,18.6,7894647972.12834,0.0652509804405553,52.575,91.2,1800.01253387363
"Georgia","Europe",2008,6.1,4343290,17.2,8100950816.25594,0.0654460711482277,52.625,90.5,1865.16461398063
"Georgia","Europe",2009,4.9,4298591,16,7797861061.39497,0.0706979511637367,52.723,89.9,1814.05047872546
"Georgia","Europe",2010,4.4,4250132,14.9,8281416637.40797,0.0724799993028785,52.869,89.3,1948.50810219729
"Georgia","Europe",2014,2.7,4034774,11.3,10223284361.5021,0.0694911320630006,53.468,86.9,2533.79355609561
"Germany","Europe",1995,1.71611081784386,81612900,5.3,2529417733016.62,0.0128088106476011,73.286,99.2,30992.8667283802
"Germany","Europe",1996,1.68125839587535,81870772,5,2550105768394.59,0.0126367915861608,73.232,99.2,31147.9384656907
"Germany","Europe",1997,1.53657375318974,81993831,4.8,2597262305751.06,0.0120143603695148,73.17,99.2,31676.313621095
"Germany","Europe",1998,1.21189355246765,82010184,4.6,2648678165317.97,0.0114812045001216,73.104,99.2,32296.9421129206
"Germany","Europe",1999,1.23874284846125,81965830,4.5,2701311058315.12,0.0111597179310154,73.064,99.2,32956.5510202864
"Germany","Europe",2000,1.2,81895925,4.4,2781325139924.83,0.0107546605087937,73.067,99.2,33961.7037102253
"Germany","Europe",2001,1.1,81809438,4.3,2828481677281.31,0.0102110445541243,73.113,99.2,34574.0264990124
"Germany","Europe",2002,1.2,81699829,4.2,2828481677281.31,0.00993830377842,73.174,99.2,34620.4112285389
"Germany","Europe",2003,1.1,81569481,4.1,2808402099659.37,0.0095036800590676,73.233,99.2,34429.5693098669
"Germany","Europe",2004,1.1,81417791,4,2841259525994.44,0.0090064314336251,73.289,99.2,34897.2809394256
"Germany","Europe",2005,1.1,81246801,3.9,2861339103616.38,0.0088444501564642,73.355,99.2,35217.8678840091
"Germany","Europe",2006,1,81055904,3.8,2967213229448.55,0.0086205392574556,73.494,99.2,36606.9969369356
"Germany","Europe",2007,0.9,80854515,3.7,3063960253103.81,0.0084696566311882,73.695,99.2,37894.7329422953
"Germany","Europe",2008,0.9,80665906,3.6,3097122026235.07,0.0086309724793774,73.895,99.2,38394.4367554127
"Germany","Europe",2009,1,80519685,3.6,2923099098790.44,0.0087709250836935,74.093,99.2,36302.9127447585
"Germany","Europe",2010,1,80435307,3.5,3042359531091.79,0.0087475190884481,74.291,99.2,37823.6827154994
"Germany","Europe",2011,0.9,80424665,3.4,3153709894646.47,0.0087063246822187,74.488,99.2,39213.2176695603
"Germany","Europe",2012,0.8,80477952,3.3,3166487861277.78,0.0085827408712508,74.688,99.2,39346.0293482342
"Germany","Europe",2013,0.8,80565861,3.3,3175919074414.54,0.0085655295178382,74.89,99.2,39420.1592956915
"Germany","Europe",2014,0.9,80646262,3.2,3226726476225.41,0.0085614203432516,75.094,99.2,40010.862204939
"Germany","Europe",2015,0.8,NA,3.1,NA,0.008520459896649,NA,99.2,NA
"Ghana","Africa",2001,2.2,19293804,63,13940754674.4286,2.08182604578053,44.601,10.6,722.550860080708
"Ghana","Africa",2002,2,19788181,61.2,14609024619.4564,2.00058682293839,45.275,11,738.270213894668
"Ghana","Africa",2003,2.1,20305396,59.6,15372221760.57,1.89940338551913,45.951,11.3,757.051069605833
"Ghana","Africa",2004,2.2,20840493,58.1,16195096916.617,1.7736137174647,46.63,11.6,777.09759153092
"Ghana","Africa",2005,1.8,21389514,56.8,17198505350.2263,1.6661154750555,47.308,12,804.06246491745
"Ghana","Africa",2006,1.9,21951891,55.6,17981346015.0427,1.57443451118886,47.988,12.3,819.125150313597
"Ghana","Africa",2007,1.8,22528041,54.4,18762807993.1882,1.51132663382843,48.669,12.6,832.864606078629
"Ghana","Africa",2008,1.9,23115919,53.1,20479703939.2808,1.46884522919517,49.351,13,885.956727019194
"Ghana","Africa",2009,1.8,23713164,51.7,21471773713.2827,1.4322479189412,50.031,13.3,905.479071172565
"Ghana","Africa",2010,1.7,24317734,50.2,23168482193.0438,1.40614287281402,50.713,13.7,952.740176903152
"Ghana","Africa",2011,1.7,24928503,48.6,26422509504.0871,1.38386015888377,51.394,14,1059.93165751217
"Greece","Europe",1995,1.41494286488823,10641169,9.1,171213812716.443,0.0057443222712648,72.119,94,16089.7559954591
"Greece","Europe",1996,1.57141461067831,10725634,8.7,176114172687.048,0.0056344349302371,72.239,94.3,16419.9312308296
"Greece","Europe",1997,1.87530704688656,10798190,8.3,184011482947.911,0.0052391063056832,72.358,94.6,17040.9562109864
"Greece","Europe",1998,1.61696282198232,10859311,7.8,191178554946.879,0.0053546424774839,72.478,94.9,17605.0354342811
"Greece","Europe",1999,1.4171283457486,10910741,7.4,197052700865.299,0.0050669982614328,72.597,95.2,18060.4324550733
"Greece","Europe",2000,0.7,10954032,6.9,205339073113.02,0.0046759015260793,72.716,95.5,18745.5243067594
"Greece","Europe",2001,1.2,10987715,6.5,213230937392.218,0.0044096861884826,72.913,95.8,19406.3039851523
"Greece","Europe",2002,0.9,11011490,6,221595713768.208,0.0045194733274614,73.303,96.2,20124.0444089045
"Greece","Europe",2003,1.1,11029587,5.5,234436146682.315,0.004395474259738,73.689,96.5,21255.2062631461
"Greece","Europe",2004,1,11047739,5.2,246301145135.239,0.0047185670887647,74.073,96.8,22294.2581405335
"Greece","Europe",2005,1.2,11069662,4.8,247776839029.001,0.0047935114375989,74.452,97.1,22383.4150517876
"Greece","Europe",2006,1,11098212,4.6,261782260532.841,0.0043055061042658,74.827,97.4,23587.7869816184
"Greece","Europe",2007,1.2,11131302,4.4,270352349069.704,0.0049225948115274,75.199,97.7,24287.5765179764
"Greece","Europe",2008,1.3,11161755,4.3,269446202203.381,0.0045590002539417,75.568,98,24140.128698702
"Greece","Europe",2009,1.4,11179425,4.2,257858038617.723,0.0047533872055478,75.932,98.2,23065.4115589776
"Greece","Europe",2010,1.6,11177509,4.1,243730940911.481,0.0046529503762243,76.292,98.5,21805.4792808917
"Greece","Europe",2011,1.6,11153047,4,221472226120.484,0.0046599588096649,76.649,98.8,19857.5533771609
"Greece","Europe",2012,1.5,11109662,3.9,205303657356.72,0.0046615304688113,77,99,18479.739289703
"Greece","Europe",2013,1.4,11055164,3.8,198737556686.044,0.0043288141894403,77.343,99,17976.8980981236
"Greece","Europe",2014,1,11000777,3.7,200037262072.943,0.0042751171828666,77.678,99,18183.9211969248
"Greece","Europe",2015,0.8,NA,3.6,NA,0.0042220407122899,NA,99,NA
"Grenada","Americas",2000,14.8,101620,13.6,561114783.336443,0.0789549485951107,35.871,98,5521.69635245466
"Grenada","Americas",2001,5.9,101849,13.3,549777690.6939,0.0782299520452073,36.105,98,5397.96846992999
"Grenada","Americas",2002,13.7,102100,13.1,568637193.863414,0.0728528575524453,36.058,98,5569.41423960249
"Grenada","Americas",2003,8.8,102371,12.9,622470558.298132,0.0681279492279945,36.011,98,6080.53607269766
"Grenada","Americas",2004,5.8,102657,12.6,618441968.774209,0.0633377885460865,35.963,98,6024.35263814654
"Grenada","Americas",2005,10.7,102951,12.4,700511111.111111,0.0604326139892399,35.916,98,6804.3157532332
"Grenada","Americas",2006,11.6,103259,12.3,678460822.433711,0.0600473066534487,35.869,98,6570.47639850968
"Grenada","Americas",2007,10.6,103587,12.1,713737719.194078,0.061439568670253,35.822,98,6890.22482738257
"Grenada","Americas",2008,15.4,103934,12,720511453.791824,0.0614480504959174,35.775,98,6932.39415197937
"Grenada","Americas",2009,6.7,104298,12,672560543.086727,0.0644044353138734,35.728,98,6448.45100660345
"Grenada","Americas",2010,9.6,104677,11.9,669423234.430929,0.0657143000344511,35.681,98,6395.13201974578
"Grenada","Americas",2011,3.8,105070,11.8,674557012.231326,0.0670420846074949,35.634,98,6420.07244914177
"Grenada","Americas",2012,13.3,105476,11.5,665929413.427881,0.0676681238497559,35.601,98,6313.56340236529
"Grenada","Americas",2013,5.7,105902,11.4,680403814.726223,0.0681115059038418,35.583,98,6424.84386249762
"Grenada","Americas",2014,7.5,106349,11.1,696910336.403888,0.0676883997425917,35.58,98,6553.05020643248
"Guatemala","Americas",1995,32.5489794746735,10357354,48.5,19309629394.9322,0.923983090824254,43.11,50.9,1864.34000372414
"Guatemala","Americas",1996,35.3196220849234,10612300,46.6,19881636506.2211,0.896113746980923,43.512,51.7,1873.45217400762
"Guatemala","Americas",1997,38.1433409197048,10871786,44.7,20751198205.045,0.882159082246272,43.914,52.4,1908.72026041029
"Guatemala","Americas",1998,30.8677838628448,11136814,43,21787556808.0812,0.88821803076748,44.318,53.1,1956.35455598713
"Guatemala","Americas",1999,24.1928561548357,11408815,41.4,22625699699.4902,0.892666296549392,44.722,53.8,1983.17701702501
"Guatemala","Americas",2000,24.8,11688660,39.9,23442126650.6216,0.870385502693718,45.127,54.6,2005.54440377439
"Guatemala","Americas",2001,27,11976725,38.5,23988721319.1205,0.810154660823096,45.532,55.3,2002.94498864427
"Guatemala","Americas",2002,29.6,12272208,37.1,24916275242.0104,0.733069557800976,45.937,56,2030.30092400735
"Guatemala","Americas",2003,33.7,12573346,35.9,25546853831.2202,0.662976348421094,46.344,56.7,2031.82620053725
"Guatemala","Americas",2004,35,12877711,34.6,26352111579.6144,0.617926432155776,46.756,57.4,2046.33506526233
"Guatemala","Americas",2006,43.6,13490041,32.3,28675122543.9651,0.506498631293094,47.593,58.8,2125.65125220636
"Guatemala","Americas",2007,41.9,13797629,31.2,30482835815.1223,0.482539603183467,48.019,59.5,2209.28072606694
"Guatemala","Americas",2008,44.6,14106687,30.2,31483006176.4553,0.467719409959427,48.449,60.2,2231.77888447197
"Guatemala","Americas",2009,45.1,14418033,29.3,31648667553.21,0.447596309265884,48.884,60.9,2195.0752611823
"Guatemala","Americas",2010,40.5,14732261,28.4,32556785681.5482,0.415223670367532,49.323,61.6,2209.89742725493
"Guatemala","Americas",2011,37.7,15049280,27.5,33911781494.1765,0.387570297589979,49.765,62.2,2253.38232089352
"Guatemala","Americas",2012,33.5,15368759,26.6,34918970022.2094,0.386705889891676,50.212,62.9,2272.07479941675
"Guatemala","Americas",2013,33.5,15690793,25.9,36210066732.74,0.357077402249963,50.661,63.6,2307.72700479447
"Guatemala","Americas",2014,31.2,16015494,25.1,37748912072.372,0.330562969322578,51.115,63.7,2357.02452090282
"Guyana","Americas",1995,14.9729593848174,726695,41.4,1110114655.41164,0.763988816564426,29.137,77.3,1527.6211552462
"Guyana","Americas",1996,12.0714961796458,730193,40.5,1197630174.88827,0.773907589360134,29.048,77.7,1640.15565047634
"Guyana","Americas",1997,11.9220054183459,733854,39.6,1272205987.39885,0.757226231009961,28.959,78.1,1733.59549365248
"Guyana","Americas",1998,15.4697463782996,737316,38.8,1250469494.0922,0.721295912728117,28.871,78.5,1695.97498778299
"Guyana","Americas",1999,12.4402594135853,740189,37.9,1287606949.73103,0.703054113903802,28.782,78.9,1739.56509719954
"Guyana","Americas",2000,10,742218,37.2,1269880110.56526,0.684274089741189,28.694,79.2,1710.9260494427
"Guyana","Americas",2001,10.6,743163,36.5,1298452404.12332,0.670581100111609,28.606,79.6,1747.19732296054
"Guyana","Americas",2002,19.1,743107,35.8,1312099148.86722,0.64703201400649,28.518,80,1765.69343158821
"Guyana","Americas",2003,27.7,742537,35.3,1298909203.29443,0.6325892746952,28.431,80.4,1749.28549458738
"Guyana","Americas",2004,17.7,742162,34.8,1341694295.55452,0.654449311027039,28.358,80.8,1807.81863737906
"Guyana","Americas",2005,19.1,742495,34.4,1315438530.21138,0.671462095986794,28.301,81.2,1771.64631440128
"Guyana","Americas",2006,20.6,743705,34.1,1382916720.15938,0.634840786792121,28.258,81.6,1859.49633276552
"Guyana","Americas",2007,15.4,745638,33.9,1410575054.56029,0.589930310737103,28.231,82,1891.76926948505
"Guyana","Americas",2008,21.1,748096,33.8,1457124031.36086,0.531537824414318,28.218,82.4,1947.77679784528
"Guyana","Americas",2009,15.6,750749,33.7,1521237488.74369,0.461972982643213,28.221,82.8,2026.29306032201
"Guyana","Americas",2010,18.6,753362,33.5,1603384313.13182,0.620354537445157,28.239,83.2,2128.30526776214
"Guyana","Americas",2011,17.2,755883,33.5,1680346760.16567,0.605981337165036,28.271,83.6,2223.02493926397
"Guyana","Americas",2012,18.3,758410,33.3,1767724791.69061,0.603072884112201,28.319,83.6,2330.83001501907
"Guyana","Americas",2013,20.4,761033,33,1834898333.77754,0.596472247487929,28.382,83.6,2411.06277096728
"Guyana","Americas",2015,19.4,NA,32,NA,0.586945692737344,NA,83.7,NA
"Honduras","Americas",1999,42.0842525751359,6114534,31.8,7349971616.46222,0.609849792797537,44.952,61.8,1202.04934938005
"Honduras","Americas",2000,50.9,6243080,30.5,7772458873.782,0.592376465158059,45.458,63.3,1244.97185264036
"Honduras","Americas",2001,54.7,6371304,29.4,7984116883.54035,0.576351650893618,45.964,64.7,1253.13701614934
"Honduras","Americas",2002,55.7,6499001,28.2,8283868260.02574,0.56519280202619,46.593,66.2,1274.63717270173
"Honduras","Americas",2003,61.5,6626304,27.1,8660538799.10287,0.56108911148432,47.233,67.6,1306.99388363451
"Honduras","Americas",2004,53.9,6753352,26,9200289815.09115,0.570940328472318,47.875,69.1,1362.3293758553
"Honduras","Americas",2005,46.7,6880181,25,9756991629.20525,0.556657274526394,48.516,70.5,1418.13007960187
"Honduras","Americas",2006,44.5,7007029,24.1,10397733255.8675,0.544851321171458,49.158,71.9,1483.90041711937
"Honduras","Americas",2007,50.3,7133737,23.2,11041171269.1619,0.527982204525605,49.8,73.3,1547.74016327794
"Honduras","Americas",2008,61.4,7259470,22.3,11508418634.8691,0.513930176901574,50.438,74.7,1585.29736122184
"Honduras","Americas",2009,71.5,7383098,21.4,11228548277.5072,0.493935533702627,51.07,76,1520.84508122569
"Honduras","Americas",2010,83.1,7503875,20.7,11647515747.4347,0.468260349045002,51.696,77.4,1552.200129591
"Honduras","Americas",2011,93.2,7621414,19.9,12094263287.2056,0.43492646125076,52.316,78.7,1586.87919160481
"Honduras","Americas",2012,92.7,7736131,19.2,12593604941.3677,0.398207608318271,52.93,80,1627.89447869584
"Honduras","Americas",2013,81.9,7849059,18.6,12945155457.9582,0.370035572672187,53.537,81.3,1649.26209090264
"Honduras","Americas",2014,74.6,7961680,18,13344541330.9106,0.352049033805421,54.137,82.6,1676.09616700377
"Honduras","Americas",2015,63.8,NA,17.4,NA,0.336916900103147,NA,82.6,NA
"Hungary","Europe",1995,2.86505133910661,10351994,12.1,78602893540.2653,0.0291023972132162,65.209,98,7593.01961924102
"Hungary","Europe",1996,2.62749838980887,10334876,11.5,78636879485.9269,0.0250701066290883,65.083,98,7608.88466256653
"Hungary","Europe",1997,2.80818575458866,10311227,11.1,81330201796.2497,0.0231742412066604,64.956,98,7887.53867956255
"Hungary","Europe",1998,2.81539704599579,10282937,10.7,84754059098.3679,0.0215481038215647,64.829,98,8242.2034773108
"Hungary","Europe",1999,2.47132530045162,10253110,10.2,87503618804.2539,0.0206895562804256,64.702,98,8534.34897355572
"Hungary","Europe",2000,2,10224113,9.7,91202755752.6336,0.0189191868964983,64.575,98,8920.35873944601
"Hungary","Europe",2001,2.5,10195978,9.1,94713278969.8496,0.0177467838170327,64.67,98,9289.27847528208
"Hungary","Europe",2002,2,10168101,8.6,98957228213.8965,0.0181157351347838,65.081,98,9732.12482978842
"Hungary","Europe",2003,2.2,10141471,8,102761048689.139,0.0179717008199702,65.489,98,10132.755759903
"Hungary","Europe",2004,2.1,10117213,7.5,107835095762.404,0.0179910282813885,65.896,98,10658.5771953604
"Hungary","Europe",2005,1.6,10095964,7.2,112530908271.016,0.019176893784427,66.354,98,11146.1281231803
"Hungary","Europe",2006,1.7,10078461,6.8,116814239725.427,0.0194504539452665,66.863,98,11590.4838769954
"Hungary","Europe",2007,1.5,10064138,6.5,117311658086.255,0.0218426885693067,67.368,98,11656.4039648756
"Hungary","Europe",2008,1.8,10050699,6.2,118296308544.086,0.0214944784320202,67.87,98,11769.9583426074
"Hungary","Europe",2009,1.4,10034951,5.9,110537161324.264,0.0218445060407174,68.366,98,11015.2168480209
"Hungary","Europe",2010,1.4,10014633,5.7,111358671226.185,0.0210294733417512,68.859,98,11119.5958180579
"Hungary","Europe",2011,1.5,9988846,5.5,113315801736.124,0.0216383676422028,69.348,98,11344.2335316936
"Hungary","Europe",2012,1.2,9958334,5.4,111402016709.882,0.0217920267725875,69.832,98,11186.812644553
"Hungary","Europe",2013,1.6,9924507,5.4,113507256397.73,0.0222644691719795,70.306,98,11437.0674934009
"Hungary","Europe",2014,1.5,9889540,5.3,117675492590.783,0.0225885039070891,70.771,98,11898.9854523853
"Iceland","Europe",1995,0,267454,4.1,10677569091.0053,0.0127673292767608,91.63,98.8,39923.011400111
"Iceland","Europe",1996,0.370207204972623,270089,3.9,11188497437.3495,0.0122271598892178,91.797,98.8,41425.2244162091
"Iceland","Europe",1997,0.733041094283746,272798,3.7,11738209531.8743,0.0104665060152622,91.96,98.8,43028.9427777121
"Iceland","Europe",1998,0,275568,3.5,12503543359.1786,0.0103687075118911,92.121,98.8,45373.7130551392
"Iceland","Europe",1999,0.718383063400897,278376,3.3,13024091666.8872,0.0098555018089168,92.267,98.8,46785.9717320717
"Iceland","Europe",2000,1.8,281214,3.1,13639302442.5097,0.0093544421462642,92.401,98.8,48501.5057661059
"Iceland","Europe",2001,0.4,284037,3,14152499404.5886,0.0098483955059898,92.532,98.8,49826.2529339086
"Iceland","Europe",2002,1.4,286865,2.8,14216660933.0758,0.0096138628343561,92.662,98.8,49558.7155389323
"Iceland","Europe",2003,0,289824,2.7,14606456905.4487,0.0095500960369175,92.789,98.8,50397.678954982
"Iceland","Europe",2004,1,293084,2.6,15807155521.448,0.0085019772720158,92.914,98.8,53933.8739796372
"Iceland","Europe",2005,1,296745,2.4,16749318584.7733,0.0084736764833765,93.037,98.8,56443.473638219
"Iceland","Europe",2006,0,300887,2.3,17453856942.4965,0.0080163506373313,93.159,98.8,58008.0127838574
"Iceland","Europe",2007,0.7,305415,2.2,19110735928.4448,0.0078977797369959,93.278,98.8,62573.0102596297
"Iceland","Europe",2008,0,310033,2.1,19393341977.8242,0.0078282083331817,93.395,98.8,62552.5088549419
"Iceland","Europe",2009,0.3,314336,1.9,18485506364.2859,0.0080529017363419,93.511,98.8,58808.1109522482
"Iceland","Europe",2010,0.6,318042,1.9,17822122839.9799,0.0077225977563977,93.624,98.8,56037.0103319055
"Iceland","Europe",2011,0.9,321030,1.8,18176448172.7487,0.0069543929638962,93.734,98.8,56619.1576262303
"Iceland","Europe",2012,0.3,323407,1.7,18391463124.1896,0.005926727806521,93.84,98.8,56867.8572949553
"Iceland","Europe",2013,0.3,325392,1.6,19107989097.3564,0.0071218701751662,93.942,98.8,58722.9836546578
"Iceland","Europe",2014,0.3,327318,1.6,19457027177.2209,0.0069792022529497,94.042,98.8,59443.8044263404
"Iceland","Europe",2015,0.9,NA,1.6,NA,0.0068663661933534,NA,98.8,NA
"India","Asia",1995,4.36626277958339,960874982,77.5,442358229381.184,1.86449826768688,26.607,20.8,460.370222628175
"India","Asia",1996,4.39507984612006,979290432,75.4,475069148788.567,1.75632917902328,26.817,21.7,485.115685056103
"India","Asia",1997,4.35247069459663,997817250,73.1,496343552107.144,1.64841977453172,27.028,22.7,497.429315946526
"India","Asia",1998,4.47327353382515,1016402907,70.9,526061492929.58,1.53963064534336,27.24,23.7,517.571810653607
"India","Asia",1999,4.23340240421416,1034976626,68.6,563562513230.599,1.4360155455941,27.453,24.6,544.517140844685
"India","Asia",2000,4.5,1053481072,66.4,586276392615.51,1.33366132042657,27.667,25.6,556.513456385584
"India","Asia",2001,4.2,1071888190,64.2,616861847196.325,1.23783064747594,27.918,26.6,575.490851519061
"India","Asia",2002,4.1,1090189358,62,640097586223.582,1.14686053190069,28.244,27.6,587.143491657146
"India","Asia",2003,3.6,1108369577,59.9,693679373749.202,1.05982080669782,28.572,28.6,625.855660552114
"India","Asia",2004,3.7,1126419321,57.8,751229310577.689,0.980160212081817,28.903,29.6,666.917990993595
"India","Asia",2005,3.6,1144326293,55.8,820979992842.264,0.901757691440223,29.235,30.6,717.435226180077
"India","Asia",2006,3.6,1162088305,53.9,897035290057.092,0.834023006915589,29.569,31.6,771.916631634196
"India","Asia",2007,3.5,1179685631,51.9,984956951183.095,0.76799587918675,29.906,32.6,834.931718502126
"India","Asia",2008,3.5,1197070109,50,1023281203237.69,0.71118271825066,30.246,33.6,854.821447419242
"India","Asia",2009,3.4,1214182182,48.2,1110053265811.42,0.65991258074552,30.587,34.6,914.239462798689
"India","Asia",2010,3.4,1230984504,46.3,1223944320042.13,0.615066291933603,30.93,35.5,994.280850867746
"India","Asia",2011,3.5,1247446011,44.4,1305194070040.05,0.575766443048122,31.276,36.5,1046.29303274917
"India","Asia",2012,3.4,1263589639,42.6,1371516435466.85,0.540363519160568,31.631,37.5,1085.41285329964
"India","Asia",2013,3.3,1279498874,40.9,1466140333739.6,0.506482234281665,31.994,38.5,1145.87074950376
"India","Asia",2014,3.2,1295291543,39.3,1572966944930.95,0.477453265886423,32.366,39.5,1214.37289807963
"Indonesia","Asia",2000,1,211540428,41.1,241605646383.91,0.706219628800523,42.002,47.1,1142.12516571022
